id,province,urban,hh_size,true_income,reported_income,utility_kwh,mobile_money,poor_true,split
7494,Khyber Pakhtunkhwa,0,7,18561.050795709296,21702.948537543074,130.19982030741406,1,1,test
7495,Punjab,1,4,7115.071229237735,6551.998254971801,72.46010128307674,0,1,test
7496,Punjab,1,9,24070.153075819966,23401.89450960575,118.19006292134529,1,1,train
7497,Punjab,0,5,111960.78536423296,81667.55720647445,124.36470777128513,0,0,test
7498,Punjab,1,8,41760.124707359144,37063.4214531601,114.18871958116925,1,0,train
7499,Punjab,0,3,21907.411743283174,21865.149568726196,77.52891365153246,0,1,train
7500,Sindh,1,7,13640.071655961654,12964.234827206365,94.72092971383826,1,1,train
7501,Sindh,1,9,27660.990683744294,25219.08126509691,134.72140326141252,0,1,test
7502,Punjab,1,7,16113.147478504836,13513.043830988421,88.99639225220784,1,1,train
7503,Punjab,1,7,121062.59013396209,101813.01774472164,205.4176606944606,1,0,test
7504,Punjab,1,6,59105.578718311015,48231.860390907066,112.78224915114916,1,0,test
7505,Punjab,1,5,50674.20482944146,35331.5231454794,78.4823082257221,0,0,train
7506,Punjab,0,4,15821.696574405905,13518.533079533516,26.983730903704828,0,1,train
7507,Punjab,1,3,57077.20543483084,41746.54868798807,74.54152657681801,0,0,train
7508,Sindh,1,3,12006.500358467745,12184.153202953474,72.44685038766647,1,1,train
7509,Sindh,0,5,16174.59362888865,13512.093007171768,95.23871760160716,0,1,train
7510,Balochistan,0,6,38813.76961964294,41261.02047886352,56.85072175427275,0,1,train
7511,Khyber Pakhtunkhwa,1,5,39705.82764810951,38804.1769143147,18.028530424959534,0,1,train
7512,Punjab,1,9,10870.523753986306,8228.816662725822,84.8729934740777,0,1,test
7513,Punjab,0,6,20412.26247695999,17702.83891521466,122.4478964012064,1,1,train
7514,Sindh,0,7,34665.11752038294,27918.691536126036,118.03199005616953,0,1,train
7515,Punjab,0,4,20227.087182266037,18071.355689964526,67.79456584415603,0,1,train
7516,Punjab,0,6,25739.84657274959,20466.90772031896,34.80003872210065,0,1,train
7517,Khyber Pakhtunkhwa,0,8,45497.23494599277,29252.403594002288,140.40775078693855,1,0,train
7518,Khyber Pakhtunkhwa,1,5,45890.81345529048,36882.85096031164,104.37547650678819,1,0,test
7519,Khyber Pakhtunkhwa,1,2,17848.684422281676,12174.343913242566,34.62016398585027,0,1,train
7520,Punjab,1,2,27539.27221998307,24313.969977972938,50.89853091090575,1,1,train
7521,Sindh,1,7,32437.460284680234,26924.088054597858,104.11216795611975,0,1,test
7522,Punjab,1,4,31661.373249470143,26258.665161372784,84.7246688678151,1,1,train
7523,Punjab,0,9,49258.551190709026,34483.75035331412,186.350292425625,0,0,train
7524,Sindh,1,6,44289.40927930658,26538.22686536799,79.4999737116553,1,0,train
7525,Sindh,0,4,25420.909822751095,21596.862906816375,44.81554930632868,1,1,train
7526,Khyber Pakhtunkhwa,0,7,14587.539543419336,15309.897497213045,103.65961238535118,0,1,train
7527,Sindh,0,4,35887.781040731265,31212.223282639145,38.188606823740415,1,1,train
7528,Punjab,0,9,8980.354191843442,3161.07295343247,136.21036131443634,0,1,train
7529,Sindh,0,5,57241.17195121154,44228.25521638995,72.67865562912866,0,0,test
7530,Punjab,0,2,93312.61404846914,63646.23209973762,97.76431243103461,1,0,test
7531,Sindh,1,7,72482.09845642433,60356.90401682292,92.3134623640053,1,0,train
7532,Punjab,0,3,12176.056644299155,11797.574014051363,17.553074178024236,0,1,test
7533,Khyber Pakhtunkhwa,1,5,25838.39736547957,24097.23006310562,86.0823555245678,0,1,test
7534,Punjab,1,3,22182.36728677365,17243.549000144554,27.71713555857774,0,1,train
7535,Sindh,1,4,33911.53923761026,29404.382322469963,99.18802697928301,0,1,train
7536,Punjab,0,7,30160.486271105852,27190.858455558067,98.1915628126728,1,1,train
7537,Punjab,0,4,38230.82465715822,30505.933727546293,119.83395523945865,0,1,train
7538,Punjab,0,8,79216.56627081138,60884.991569404665,163.92152788012882,1,0,train
7539,Khyber Pakhtunkhwa,1,5,79503.39423065598,66948.35019878745,108.68572098215792,1,0,test
7540,Punjab,0,7,25438.96475215542,19810.105388870794,92.39998488934846,0,1,train
7541,Punjab,0,5,42926.15639512951,24462.927839940927,69.58845412500597,0,0,test
7542,Punjab,1,4,90795.92542310405,67952.66160785989,125.160454888818,1,0,train
7543,Punjab,1,5,81332.9150468823,60708.596880346835,167.14994374119698,1,0,train
7544,Punjab,1,2,10445.214578412615,7222.51218270446,10.235245762755284,0,1,train
7545,Punjab,1,6,24157.741215568676,22297.41265477104,123.94581552044932,1,1,train
7546,Sindh,0,8,33758.85895436775,34516.80159082229,81.18460646135559,1,1,test
7547,Sindh,0,7,81575.07317649054,70710.22897719502,139.43046726343945,1,0,train
7548,Sindh,1,8,17959.150464412203,14273.78146413015,74.77447967290097,1,1,train
7549,Sindh,1,3,32767.164763389028,23410.866056679286,107.55325968770947,0,1,train
7550,Sindh,1,2,10186.386665154661,11797.539260991707,55.098513914379794,0,1,test
7551,Punjab,1,3,125977.17724230688,99717.51291160299,113.02565909920543,1,0,test
7552,Sindh,1,6,83245.24426604639,67340.74750894871,131.03650037069116,1,0,test
7553,Islamabad,0,2,25015.592279198325,18079.821002891957,35.162439521658385,1,1,train
7554,Khyber Pakhtunkhwa,0,6,12944.248951310925,11029.09446374025,79.56493486649896,1,1,train
7555,Punjab,0,5,47224.87772749479,33788.723327694504,90.13770212568703,0,0,train
7556,Punjab,1,6,39143.3919566448,29776.019424337064,70.83425855599658,1,1,test
7557,Punjab,0,4,84864.48356568514,69753.42925702581,109.43072255414043,1,0,train
7558,Sindh,1,8,22849.112164832917,21401.449077697096,84.1297522718859,1,1,train
7559,Punjab,0,7,44364.148309692275,30473.269199964743,117.48849742061908,0,0,train
7560,Khyber Pakhtunkhwa,1,1,34043.06148911334,28479.417671089363,73.16528334884143,1,1,train
7561,Sindh,0,4,90773.26384055249,71172.12823291768,92.99246666970467,0,0,train
7562,Punjab,1,3,17238.116652199995,18686.09372884012,23.801655643429516,0,1,test
7563,Punjab,0,7,21588.921876919423,22381.113614579397,30.962935606791916,0,1,train
7564,Punjab,0,10,21974.45476345926,18090.662043414995,153.0697427128841,1,1,train
7565,Sindh,0,4,33887.930715772716,30611.072557399988,53.86763954944179,0,1,train
7566,Punjab,1,4,30012.36418817794,27785.54182112411,52.22835714000323,0,1,test
7567,Punjab,1,3,15003.226578458472,14372.218084115082,82.80153036704755,1,1,test
7568,Punjab,0,5,32742.957108802133,30232.269849708824,56.91506498075018,0,1,test
7569,Sindh,1,5,24508.07772727926,23059.56013690226,36.154812627566166,1,1,train
7570,Punjab,0,5,65500.36540205458,46660.823175105405,125.8154566618757,1,0,test
7571,Sindh,0,3,13499.278181038524,12693.416227968153,65.602922758358,0,1,test
7572,Punjab,0,7,58326.95729589805,42363.6131865415,106.684579149039,0,0,train
7573,Balochistan,0,2,22413.17350129185,23465.2775630271,10,0,1,train
7574,Balochistan,0,10,27134.353761601848,21410.81056435216,143.77851841937002,1,1,train
7575,Sindh,0,6,33829.13754315077,28016.098832708944,114.5419470689376,0,1,train
7576,Khyber Pakhtunkhwa,1,4,66347.10438830355,63118.387609380385,68.86840585284727,1,0,test
7577,Punjab,0,2,31089.880936515226,22886.481227620916,94.89672267676181,0,1,test
7578,Sindh,0,5,49422.32607324635,42716.18903579611,92.86186944421827,0,0,train
7579,Sindh,0,4,47372.84833019347,34800.46481673615,58.51422134346711,0,0,train
7580,Punjab,0,5,50236.13876186907,39704.92147379739,60.68642543897841,0,0,train
7581,Sindh,1,3,24691.780223806676,23000.663295123388,75.23235704916607,1,1,train
7582,Punjab,0,2,66248.68356160939,50528.1151411162,68.76795223054565,0,0,train
7583,Punjab,0,7,37073.16295291529,36791.91124898221,96.32070512174988,0,1,train
7584,Punjab,0,5,17306.313131915154,10090.308801690859,83.13126061294034,1,1,train
7585,Punjab,0,4,59383.01820842196,47867.34318169546,66.73506854410029,0,0,train
7586,Punjab,1,5,40961.746679239135,36134.05377160048,76.204024509894,0,0,train
7587,Khyber Pakhtunkhwa,1,5,42466.12322996055,23313.78903635445,82.68190561706314,0,0,train
7588,Punjab,0,3,58134.1287329111,49297.17971597424,110.15567159737503,0,0,train
7589,Punjab,1,8,12159.552950872276,10009.802627642564,123.25062175808364,0,1,test
7590,Punjab,0,6,35094.29598586669,31467.56064461713,122.41693346038241,0,1,train
7591,Punjab,0,3,54648.68322131762,47487.68526151039,59.845423482295374,1,0,train
7592,Punjab,0,6,47198.53837040838,33827.01859448252,10,0,0,train
7593,Punjab,0,3,33298.065299926006,26789.671362494417,64.59734077496816,0,1,train
7594,Sindh,0,7,65235.91154777053,54157.269721579905,117.21034125863973,1,0,test
7595,Punjab,0,6,14322.10925003356,12280.603211565596,38.470527877315625,0,1,train
7596,Sindh,1,3,25045.298114554054,27384.874897352955,96.26816484979844,0,1,test
7597,Khyber Pakhtunkhwa,0,10,17650.117944063695,17388.995629551555,143.33913298399537,0,1,test
7598,Punjab,1,7,90187.16490064135,72539.53892510438,132.41470410950936,0,0,train
7599,Sindh,1,8,42022.70257522794,32210.735448631753,111.31097518625866,1,0,train
7600,Balochistan,0,7,19024.60042537052,17532.335109659845,87.94479951360442,1,1,train
7601,Punjab,0,7,37103.07847890188,34011.80988823411,107.0206627069826,0,1,train
7602,Punjab,0,3,9891.173801258466,4714.839159134679,79.29708183072539,0,1,train
7603,Punjab,0,4,85916.52991746829,76981.81068253297,127.97311582387205,0,0,test
7604,Punjab,0,7,39303.85966646037,43216.192380038425,167.77687368576005,1,1,train
7605,Punjab,0,5,99188.60880738955,65683.44120968804,152.16657539160278,1,0,train
7606,Punjab,1,1,17173.28482172281,12871.254332529603,37.05052437334578,1,1,test
7607,Punjab,1,5,48590.79332894383,35817.4866223486,71.37102546253723,0,0,test
7608,Punjab,1,6,30723.51047497754,29525.94636703399,70.52414289969546,0,1,train
7609,Sindh,0,3,50292.38941669526,40554.48954928553,53.086322156407604,0,0,train
7610,Punjab,0,9,41911.3924072688,33027.48667512083,158.0560415373113,0,0,test
7611,Punjab,0,3,25477.28520733926,20154.988852104867,42.03858150138155,0,1,test
7612,Punjab,1,4,85466.88292578975,72281.44677222308,58.16519433903675,1,0,test
7613,Sindh,1,7,16213.656516691774,14220.08742760036,89.03825774381586,0,1,train
7614,Punjab,1,5,22178.65397627787,17598.057978623576,34.06307394223009,0,1,test
7615,Punjab,0,4,54552.55646691676,41326.29069967235,113.04046103814281,0,0,train
7616,Punjab,0,1,26194.134016279153,24363.427655634125,10,0,1,train
7617,Sindh,1,3,19201.752931235067,14734.047364214799,33.40771062368985,1,1,train
7618,Balochistan,1,6,40935.95964556346,28153.192926118347,87.89961802176461,0,0,train
7619,Khyber Pakhtunkhwa,1,8,73467.54697950232,59461.996621809914,189.23168594767287,0,0,test
7620,Punjab,1,6,42268.13179822885,31604.835020844654,105.13216845492181,0,0,test
7621,Khyber Pakhtunkhwa,1,4,86166.23830000001,67780.99046297088,128.92499323488573,1,0,train
7622,Sindh,0,2,32047.56848822532,33013.80707196914,16.504717631631358,0,1,train
7623,Punjab,1,5,18098.35168801393,16166.727707308655,88.56265300736956,1,1,test
7624,Punjab,1,10,30273.637389454616,22397.215268461154,116.18391935385891,1,1,train
7625,Punjab,0,8,44973.90643978126,36978.948688693614,85.17925153929897,1,0,train
7626,Punjab,0,5,26413.124453482345,25788.96708511835,98.51731738295773,1,1,test
7627,Sindh,0,3,51352.38664218027,36138.56279758768,48.14586250249505,0,0,train
7628,Sindh,1,3,37101.82321600593,34444.89493875303,97.24959128193083,1,1,train
7629,Sindh,1,1,16886.006647062088,13320.530421548829,78.67434188065627,1,1,train
7630,Balochistan,1,8,16768.50645140383,10137.342322435557,158.56018187623476,0,1,test
7631,Punjab,1,5,34210.96625318234,26934.5761018005,56.03400847042757,0,1,train
7632,Punjab,1,6,73232.62786358593,49039.942006426056,87.2331829533035,1,0,train
7633,Khyber Pakhtunkhwa,0,5,24656.131058932435,24417.105774800293,61.4567175727495,1,1,train
7634,Khyber Pakhtunkhwa,0,3,11479.092312617615,10664.698776261763,46.65080386924369,0,1,train
7635,Khyber Pakhtunkhwa,0,7,101271.28892899475,83042.43232813443,165.94770377971574,1,0,train
7636,Punjab,0,5,20944.763619542286,14066.662582602075,111.4110418806702,0,1,test
7637,Punjab,1,4,28593.650335049417,24889.533349993417,108.48144368078951,0,1,train
7638,Punjab,0,6,33348.494571142786,34066.049048516405,102.88550584856524,0,1,test
7639,Islamabad,0,4,29065.973544928067,28749.52495542351,43.87594608883727,0,1,train
7640,Punjab,1,5,22341.86556550503,17363.207115229565,139.51307791351633,0,1,train
7641,Punjab,1,5,11581.965966878699,12190.318743130261,74.8046680182542,1,1,train
7642,Punjab,0,9,29166.483769456252,26699.782945243925,85.56757922525188,0,1,train
7643,Sindh,0,6,28542.95304502887,19562.075384361935,60.65323988344378,1,1,train
7644,Punjab,0,5,31743.790074329932,31082.017176731944,110.5648205685294,1,1,test
7645,Punjab,1,5,61619.52555683206,47013.92240577239,10,0,0,train
7646,Sindh,0,4,17075.409684111677,13934.312514307234,49.07505065421604,0,1,train
7647,Sindh,1,3,32947.519171603824,33600.814699106755,19.782637320731148,0,1,test
7648,Sindh,1,2,24854.47906112521,20870.40905812232,54.84985945746713,0,1,train
7649,Punjab,0,8,27103.21131888562,21766.327939941213,87.77467305303618,0,1,train
7650,Punjab,0,4,18011.70923267925,14842.196929768248,38.20369236376911,0,1,train
7651,Punjab,0,4,28951.01999396145,28353.765292870845,58.0378700735544,0,1,train
7652,Khyber Pakhtunkhwa,0,4,22733.275751451445,17134.8216884213,71.86006711427207,1,1,train
7653,Punjab,0,4,99224.75363098118,82396.96362281492,167.83165410885266,0,0,train
7654,Balochistan,0,5,22671.857021337884,25039.817176342232,13.955317040733341,0,1,train
7655,Sindh,0,5,9126.292152513388,7073.420112560682,51.15929833593133,0,1,train
7656,Sindh,0,7,7979.37343994245,7983.202154750865,108.17177554036266,1,1,train
7657,Sindh,0,1,80754.62693979687,67042.52812611821,102.77637508242282,0,0,train
7658,Sindh,0,5,38421.597746069114,30326.279988382994,23.825298929938207,0,1,train
7659,Sindh,0,6,24492.786495731812,24637.876347297093,105.1021228385034,0,1,train
7660,Sindh,0,3,18977.323577258412,16376.177923535583,43.58975326816597,0,1,train
7661,Sindh,0,7,44180.499454036806,33844.910589479034,100.37266378160808,1,0,train
7662,Punjab,1,6,25065.88107176775,23221.42261777403,74.37263776258322,1,1,train
7663,Punjab,1,1,63219.2614044978,45450.69485389078,54.62606838031763,1,0,test
7664,Sindh,1,1,16727.93840589588,12866.453185721606,10,0,1,test
7665,Punjab,0,4,14764.179067893676,15005.26508775319,49.13518624222524,0,1,train
7666,Punjab,1,9,25812.88878039015,21832.75957702701,173.15577677470378,1,1,train
7667,Balochistan,0,4,35861.51833962548,27971.640965724848,62.56200051816427,0,1,train
7668,Punjab,0,6,45229.853890724145,39749.12669564782,41.45034039806573,0,0,train
7669,Khyber Pakhtunkhwa,1,6,54524.9417838235,45300.601049517834,113.5231710756254,0,0,train
7670,Punjab,1,8,21585.168028271964,17137.583767115993,109.90887805206353,1,1,train
7671,Punjab,0,9,65358.60553924432,50508.513894634896,185.80212349408123,1,0,train
7672,Punjab,1,7,234152.60342017814,176047.60202131694,209.5988158060785,1,0,train
7673,Khyber Pakhtunkhwa,1,3,57805.99826604475,51217.977104468984,57.9100264840302,0,0,test
7674,Punjab,0,5,6001.459277503416,10908.444723788649,42.38450933478257,1,1,test
7675,Sindh,0,2,28557.190133412987,23289.347174194558,56.69583037506604,1,1,test
7676,Sindh,1,3,36226.9782509386,27414.38362072314,29.36777593069769,1,1,test
7677,Punjab,0,3,15281.7714218789,13089.523976917795,31.802244720257324,0,1,train
7678,Punjab,0,9,68805.60853235131,56917.93758497714,137.31480370804894,0,0,train
7679,Punjab,0,5,23104.675441460742,22896.15669601922,46.4964916357671,0,1,train
7680,Punjab,1,8,36727.743043920724,28360.49703755481,125.78698192273646,1,1,train
7681,Sindh,0,4,33458.722670985466,28376.65850764411,67.35334648069627,0,1,train
7682,Punjab,1,3,76143.39339312745,69067.0742581077,108.87188979500857,0,0,test
7683,Sindh,1,3,47269.175320847564,39209.1848686704,23.541856406388746,1,0,train
7684,Punjab,1,3,47027.244414999856,39854.370758314,32.03919643872206,1,0,train
7685,Punjab,1,4,6642.0985523926,5220.0757161626325,11.736674859951925,0,1,train
7686,Khyber Pakhtunkhwa,1,5,14069.740345889744,10455.977712503947,35.973964628658614,1,1,train
7687,Punjab,1,4,16356.287244080168,19706.379633943394,82.17903835211757,0,1,test
7688,Sindh,0,4,17597.324916371093,15656.74464303766,39.428047477484135,0,1,train
7689,Punjab,0,6,24753.60386972844,16797.004790313167,98.85376403786822,1,1,test
7690,Punjab,1,4,50482.15285562815,28202.469711824633,50.73650930746716,1,0,train
7691,Punjab,1,5,35520.947538040244,29688.47047146608,100.73400008879428,1,1,train
7692,Punjab,0,6,14348.607430236594,6197.622651735873,25.980398802518394,0,1,train
7693,Khyber Pakhtunkhwa,0,7,37582.777164642066,34375.249921735485,97.2906227931571,1,1,train
7694,Khyber Pakhtunkhwa,1,3,62980.172222007786,60232.62167290161,37.68884952186358,0,0,test
7695,Sindh,0,5,48419.765434070425,45845.659842005036,143.0526954090177,1,0,train
7696,Sindh,1,7,38422.79838227255,34170.63554533861,152.6656111368006,0,1,test
7697,Punjab,1,2,16738.878126678097,14971.963945876778,71.45606195117111,1,1,train
7698,Punjab,0,2,15151.650746463538,15951.331327506836,21.01176764826974,0,1,train
7699,Punjab,0,5,34285.63508533368,33285.52460216629,103.22523655974688,0,1,test
7700,Khyber Pakhtunkhwa,0,9,25825.940990199473,23015.503326473692,39.169306523140605,0,1,train
7701,Punjab,0,3,77422.81351475758,62129.61511407525,89.66270870237749,0,0,train
7702,Sindh,1,7,85226.8786937786,57832.388043430845,111.81234082628714,0,0,train
7703,Punjab,1,7,41563.46911436975,35986.56829029102,83.20487168689019,0,0,test
7704,Punjab,0,6,13572.122185238779,12348.90231390897,125.91113282335911,0,1,train
7705,Sindh,0,6,14926.29141217543,14631.227825705217,41.05521863317277,0,1,train
7706,Punjab,1,2,25376.02192646211,20172.873052517658,10,0,1,train
7707,Punjab,1,9,33780.78218110844,29016.002483280514,153.42972715726893,1,1,train
7708,Sindh,0,5,53922.988158973465,49216.47709027217,59.20826402958062,0,0,test
7709,Sindh,1,1,58783.08167970222,47987.04491691121,56.58535140157222,1,0,train
7710,Balochistan,0,2,19463.020402419388,18422.49375280249,64.28155387570946,0,1,train
7711,Balochistan,1,6,35114.47888093552,33214.428369191664,86.95860001834058,1,1,test
7712,Khyber Pakhtunkhwa,0,5,57987.595195559006,46703.99768420664,85.15922328954689,0,0,train
7713,Punjab,0,3,34198.64309050519,29775.554385693304,30.576980976196396,0,1,test
7714,Punjab,0,7,27238.853525793962,19096.893886887792,54.13704102502049,1,1,train
7715,Punjab,0,4,5219.707988926688,7520.077228979112,66.05640059690387,0,1,test
7716,Punjab,1,3,19432.3331061664,11911.456531538355,37.63523659969564,1,1,test
7717,Punjab,1,5,30866.61504007112,22686.26577923823,16.912765236965555,0,1,train
7718,Punjab,0,2,25295.047806762635,19209.08791363069,70.91896883771479,1,1,train
7719,Khyber Pakhtunkhwa,1,7,29128.47397110445,28903.68321449604,79.86986538378342,0,1,train
7720,Khyber Pakhtunkhwa,0,3,25342.39978582512,25620.357316939706,54.01683547241929,0,1,train
7721,Punjab,0,2,79562.9335093503,66546.93944776614,45.11650476878792,0,0,train
